,0
A0A4Q1UI66,28.0
A0A859QV39,28.0
A0A1G9C119,30.0
A0A256H149,28.0
C1DVW9,68.0
A0A177E9I4,65.0
A0A0U3GG67,29.0
E4SG58,70.0
A0A3A9Z7F8,29.0
A0A0D0IQD1,30.0
A0A542D9P7,29.0
A0A1G7F1A7,30.0
C8XHX9,27.5
C1DTW5,68.0
A0A7I7QI19,29.0
E4U5P5,60.0
A0A6S6LWX6,30.0
A0A177E711,65.0
C7P7T4,85.0
C7P9M0,85.0
A0A6A9QBR3,88.0
A0A7K3S684,27.0
A0A1W1XHU1,60.0
A0A1H3ZYY9,30.0
A0A0D0XC22,28.0
A0A4P7UE77,28.0
E4SFL1,70.0
A0A177E855,65.0
A0A6A9Q9T9,88.0
A0A2A8NWU8,30.0
E4U8D0,60.0
C1DUT4,68.0
A0A1M5AMS9,60.0
A0A6G4WPN9,30.0
F2KNI3,75.0
A0A6A9QBL0,88.0
A0A1M4U4V0,60.0
A0A316F5J6,30.0
F2NKK8,70.0
A0A4Q4KLI1,10.0
A0A7X0M8W6,28.0
A0A1W1XU17,60.0
A0A1H8NNF3,30.0
A0A1I5U4W1,27.0
A0A1X7F8J1,30.0
A0A0M4L798,30.0
A0A1H7JNF5,29.0
A0A1G8BXU9,75.0
Q9WZW2,75.0
A0A1W1XJ50,60.0
A0A387G0W4,28.0
C7P5F8,85.0
A0A090TNV2,28.0
A0A177EA46,65.0
A0A1L8CYP0,65.0
E4UAH5,60.0
A0A1X6XGH6,28.0
A0A1L8CYQ3,65.0
F2NKY0,70.0
E4U735,60.0
C7P6C9,85.0
A0A101Q0G0,27.0
A0A1L8CTI8,65.0
A0A124H5K0,27.0
A0A1H1QV95,28.0
D9RYL1,67.0
A0A327Z5L9,28.0
G7Z3H2,30.0
A0A8E3B192,26.5
F2KP51,75.0
A0A1H2L930,28.0
A0A1T4MBI4,28.0
F2R0T7,27.0
A0A1S9GVV4,30.0
A0A7X0JVX0,25.0
Q9X203,75.0
A0A8H2LGK9,22.0
A0A1H1H4A9,30.0
A0A239MEH7,29.0
A0A7W7VZN0,27.5
A0A8J7SHU7,21.0
K6X2R9,28.0
A0A1H4MN86,29.0
A0A0P9KAC4,27.0
A0A4Q7D2R4,30.0
A0A1I1UJ11,29.0
A0A1I3PE31,20.0
A0A091BLK0,29.0
A0A1G8D629,75.0
C1DWW4,68.0
F2KPF1,75.0
A0A1L8CXG6,65.0
A0A1L8CTG3,65.0
A0A919T6N0,28.0
A0A064CE37,29.0
D2QSX8,26.0
A0A7W9ED03,28.0
F2KQN3,75.0
A0A8I0HHI9,27.0
F7ZKA0,21.0
A0A561VMR2,28.0
A0A177E6T8,65.0
A0A1L8CRR1,65.0
M3DGH6,28.0
A0A7J0BU54,28.0
E4UAU6,60.0
A0A840FCM1,29.0
E4SC62,70.0
A0A1H2PEM5,30.0
A0A401J5D9,29.0
Q9WY93,75.0
A0A7W7M495,28.0
A0A1L8CVA5,65.0
A0A1I3C285,30.0
A0A4P7UD47,28.0
A0A1W2C098,28.0
A0A1H9TCW7,28.0
A0A1I2HS40,30.0
F2NKX2,70.0
A0A1W1XFK7,60.0
A0A6A9QHE1,88.0
E4UAC4,60.0
E4SBH2,70.0
A0A0D0QH74,30.0
A0A177EAI7,65.0
A0A1W1XSW8,60.0
A0A1G6UCT1,29.0
A0A401J3T2,29.0
A0A8E3B4Y4,26.5
A0A256GGA4,30.0
E4SF79,70.0
A0A840FDJ8,29.0
A0A3N9UBG6,30.0
C1DTI0,68.0
A0A839RQM9,29.0
A0A0P9K3S0,27.0
C1DVY9,68.0
A0A421DNH0,28.0
F2KS14,75.0
A0A1R0KHP0,28.0
A0A1W1XJU6,60.0
A0A1J6W041,30.0
S5SUV4,25.0
F2NKK5,70.0
A0A1Y6HLQ5,28.0
A0A177E6A1,65.0
A0A1T5DEK4,20.0
I3Z5W0,28.0
A0A3M6H4F7,27.0
A0A1I1MHP2,29.0
A0A4Q4KU68,10.0
A0A1W1X133,60.0
A0A1M5F487,25.0
E4U6R9,60.0
D9S138,67.0
A0A1I5Q3P6,27.0
B0KD82,65.0
A0A7W7R4B6,27.5
A0A3A9ZB07,29.0
A0A1Q8SM94,28.0
B0KC01,65.0
A0A2K4X7X0,21.0
D9RZW2,67.0
A0A1G7YH84,75.0
E4U5Z2,60.0
A0A3N2BAS8,30.0
A0A1S1XHG1,27.0
A0A1W1XQD0,60.0
A0A1I5UD82,27.0
D5DS39,30.0
F2KP79,75.0
A0A6A9QCU6,88.0
A0A1R1EAL7,30.0
D2QMN4,26.0
A0A1I2HMN1,27.0
A0A561TFR6,28.0
A0A1L8CYJ4,65.0
A0A6G6JR93,28.0
A0A1H1X7M9,28.0
A0A3L8RFY7,27.0
A0A2T3L6J7,25.5
A0A1M6VGL6,28.0
A0A1W1XEM5,60.0
A0A7W5AGP9,28.0
G7Z2S3,30.0
A0A1G6JK62,28.0
E4UA27,60.0
A0A0D0VNB7,28.0
A0A1H8V1A9,28.0
B0K8F4,65.0
A0A1I2KG31,27.0
E4SBI9,70.0
A0A0U3NZ15,28.0
A0A4Y9AF60,30.0
A0A7W4ZRM9,26.5
A0A098FWY7,27.0
A0A512L4I1,30.0
Q9WY58,75.0
A0A7I9ZW57,28.0
A0A918ARA8,27.33333396911621
A0A177E8X2,65.0
A0A4Q7UWV9,28.0
A0A318RFM0,28.0
A0A177E8W9,65.0
A0A1H1IS90,30.0
A0A6A9QME8,88.0
D9S2J5,67.0
A0A7I7QGF7,29.0
A0A1X7H0I4,30.0
A0A1S9GKR7,30.0
F2KRT5,75.0
A0A3M9XSG0,26.0
A0A4P7UFD4,28.0
C7P6E9,85.0
A0A3D9CSA2,30.0
A0A0D0IU74,30.0
F2R653,27.0
A0A8B4QTM8,29.0
A0A1S6J871,27.0
D9RZZ4,67.0
A0A0S2G8C7,30.0
Q9WZY5,75.0
Q9X1N7,75.0
A0A1S6RAF4,26.5
A0A7W4ZUL5,26.5
A0A6A9QDY8,88.0
A0A7W9DTV2,28.0
E4U8I6,60.0
A0A4R6R134,27.0
A0A1L8CW40,65.0
A0A2T0RAU4,28.0
A0A916TTM5,28.0
A0A1W1XNE6,60.0
A0A4Y4AY77,22.5
A0A6G4AYY3,28.0
G7GUX0,30.0
L0HHY8,30.0
F2NQR2,70.0
A0A075P1N2,25.0
C1DWR8,68.0
F2NPZ6,70.0
A0A7W4ZUE0,26.5
A0A1L8CV99,65.0
A0A7G5Z3F6,28.0
E4SFC0,70.0
A0A1H2KKB1,28.0
A0A931D0T0,30.0
A0A1L8CWE4,65.0
A0A1H7PNN9,30.0
F2KNV8,75.0
A0A0P9ERR3,30.0
A0A0M0LKV9,30.0
D9S0T0,67.0
A0A7H0G8U4,30.0
Q9X109,75.0
B0KAJ9,65.0
A0A4R2NUD2,25.0
A0A0L0IXS1,28.0
A0A1G8EXZ3,75.0
C1DTI1,68.0
M3DJA7,28.0
A0A7Z9C5K4,29.0
A0A1X1CRA9,28.0
A0A840EZH1,29.0
A0A6A9QMW3,88.0
E4SF61,70.0
C7P616,85.0
A0A4Q7D4I5,30.0
A0A7W7R5J0,27.5
A0A1M5AZ38,60.0
E3H8L6,30.0
A0A562I7G4,27.0
A0A3N2CS45,27.0
F2NLA8,70.0
A0A1H9VXZ8,28.0
A0A1H8ENT9,30.0
F2KMV2,75.0
F2KMT7,75.0
A0A3N2CZJ3,27.0
A0A1M5AYR0,60.0
B0KA22,65.0
A0A6A9QGM1,88.0
A0A0P6Y105,27.0
E4UA39,60.0
A0A3D9DSY3,30.0
F2KN93,75.0
Q9X1D5,75.0
A0A6G4WIX2,30.0
C7P6J2,85.0
A0A0D2JDP2,30.0
A0A1H8RNI3,28.0
F2NN32,70.0
F7ZAY2,21.0
A0A177E9H7,65.0
A0A1H9U5T9,28.0
A0A7W9SQC2,30.0
A0A1M7GAV8,30.0
A0A2T3L4B0,25.5
C7P5F3,85.0
A0A1M7NQ16,30.0
A0A4R6J480,28.0
A0A7W9SWI9,30.0
D9RZY9,67.0
A0A4Q1UKL8,28.0
A0A0M0LP38,30.0
G7ZEQ7,30.0
A0A3N2BG72,30.0
A0A250VFT2,26.66666603088379
Q9WZZ6,75.0
A0A2C8FB07,30.0
A0A1W1XB85,60.0
C7P6G3,85.0
Q9X138,75.0
A0A7J0BYH7,28.0
A0A6A9QHK7,88.0
A0A7W7N1H2,29.0
A0A7W7SRS0,28.0
A0A1M4YBX2,60.0
B0KC55,65.0
F2KS23,75.0
A0A1L8CTG5,65.0
A0A1I2H9G6,30.0
F2NPI4,70.0
A0A177E9A4,65.0
A0A2R5ES07,30.0
A0A1M4YG53,27.5
A0A1W1XEM6,60.0
A0A562I6E2,27.0
A0A1C4WGQ5,27.0
A0A6A9QGF9,88.0
A0A8J6YP41,28.0
A0A7W7IP13,28.5
A0A2T0VSI6,27.0
A0A1G6M9N7,28.0
A0A1I1WTA7,29.0
A0A1G8NFA2,30.0
D9S226,67.0
A0A1H7VHV1,29.0
F2NQC7,70.0
A0A8H2QE78,22.0
A0A1W1X957,60.0
F2KMX5,75.0
A0A090KBQ6,13.5
A0A1J6W082,30.0
A0A7K3RZN1,27.0
A0A1G8BCU8,75.0
A0A0P9EH27,30.0
A0A086BJI7,29.0
A0A5C6ZVA0,22.0
A0A149UW83,27.0
A0A250VK52,26.66666603088379
E4SHN0,70.0
A0A075P010,25.0
D9S392,67.0
A0A502FYK3,23.0
A0A1I1ZT74,30.0
A0A0R2YTN6,29.0
A0A1G6C7A4,30.0
D4GIW4,28.66666603088379
A0A1H9M4G1,28.0
A0A1W1XPW7,60.0
A0A1I5TNT5,27.0
E4UAR9,60.0
A0A8B4QY04,29.0
D9RZ17,67.0
A0A2T3L8S4,25.5
A0A3G7U6L5,29.0
A0A327Z5J1,28.0
C1DTS2,68.0
B0KDB1,65.0
A0A3N1XKT6,30.0
A0A085Z3E9,28.0
A0A1W1WYA0,60.0
A0A1L8CRR7,65.0
A0A0A2SWU3,30.0
A0A8H2LN45,22.0
A0A7W4JVC3,28.0
F9UBF7,26.0
A0A1M4W3C9,60.0
A0A090T3W0,28.0
A0A090SZ82,28.0
A0A256GVV3,28.0
A0A6A9QJL1,88.0
F2NPS6,70.0
A0A1S6R7Y2,26.5
A0A1L8CXF8,65.0
D9S335,67.0
A0A1J4N200,27.0
A0A0A0NBR3,27.0
E4U7L2,60.0
A0A7X0M7U4,28.0
A0A6A9Q9Y0,88.0
F2KNB8,75.0
A0A7I7Q7E4,29.0
F2NLT3,70.0
A0A124GYW7,27.0
A0A4R1HJH3,28.0
A0A7I9ZF22,28.0
A0A8I0L5Z9,27.0
A0A1M7JUQ1,28.0
E3HA31,30.0
A0A1L8CX17,65.0
A0A3D9BCI7,29.0
A0A0T9UAF6,29.0
A0A250VHC4,26.66666603088379
M3D472,28.0
A0A5C6ZRI1,22.0
D9RYR6,67.0
A0A7W7VV55,27.5
A0A1G8CTJ1,75.0
A0A117QJN1,27.0
A0A4R1I2X2,28.0
A0A1W1XAD8,60.0
A0A1I0BIS4,28.0
A0A090T0D5,28.0
A0A4V3CWY2,27.0
A0A6A9QDM3,88.0
C7P6H6,85.0
A0A7K3S0Y6,27.0
A0A177EBU5,65.0
F2NR72,70.0
F2KPL5,75.0
F2NQY5,70.0
A0A2N9JH54,30.0
A0A256GX92,28.0
A0A511CWB4,29.0
A0A177E9Z0,65.0
A0A6S6LYK8,30.0
A0A1H8HYE1,30.0
F7ZB88,21.0
A0A7Z0LQS7,22.0
A0A7J0BXF2,28.0
A0A2V5LK69,16.0
A0A8J7SGN8,21.0
A0A1E5PT43,27.0
A0A4R3LSE4,30.0
A0A919T7J0,28.0
D9S3T9,67.0
V8QVE2,28.0
A0A3L8QWI5,27.0
A0A0A2UWG9,30.0
A0A0M8MKH0,27.0
A0A7W8Z329,28.0
E4U717,60.0
A0A840EWW1,29.0
D2QQ41,26.0
A0A7W7LZ77,26.5
F2NNQ5,70.0
A0A4P7U7U8,28.0
G4HBS8,30.0
A0A432ZP78,28.0
A0A5C6TXM4,28.0
A0A1L8CXW8,65.0
A0A1M5ADV2,60.0
E4SBG1,70.0
A0A0D0QB32,30.0
A0A1S6RQD9,26.5
A0A1G8BLV7,75.0
A0A1L8CT91,65.0
E4SDI4,70.0
A0A1L8CV76,65.0
A0A143HFD5,30.0
A0A323V6C8,29.0
F2KS42,75.0
A0A177E8N6,65.0
A0A1L8CTG7,65.0
A0A0F4JU06,27.0
A0A1H9QNU4,28.0
A0A1H3GM98,28.0
A0A1G6UHI8,30.0
E4UAA2,60.0
A0A4R1HJX0,28.0
A0A1S6JHC6,27.0
A0A0B8XR56,28.0
A0A2U3AKK9,27.0
A0A1G7B959,28.0
A0A091AX84,29.0
M3DD10,28.0
K6WQL1,28.0
A0A4Y4B047,22.5
A0A1M5B7F4,27.5
A0A327ZCF8,28.0
A0A1G6MHQ1,28.0
A0A256GTW8,28.0
A0A5B8V3R0,28.0
A0A1R0KK97,28.0
A0A3G7UAG9,29.0
A0A1G6WE92,30.0
D9S215,67.0
D5DR65,30.0
F2KS70,75.0
A0A1L8CSA8,65.0
A0A0U5F9L8,27.0
C7P5H7,85.0
A0A1L8CYQ5,65.0
F2KRW7,75.0
A0A839ZAT0,29.0
A0A511UPY0,29.0
A0A7X5UW41,30.0
B0KBH3,65.0
A0A6P2PVQ5,30.0
F2NNB0,70.0
A0A1X3HFZ8,30.0
C7P5I4,85.0
A0A2T3L177,25.5
A0A561WQ90,28.0
E4U6T8,60.0
A0A6P2Q9U1,30.0
A0A1M4WTM4,27.5
A0A1H7F6L7,29.0
A0A7W4ZQ76,26.5
A0A0H4R1R7,30.0
A0A3M6EWM9,27.0
A0A1X3EUG1,30.0
A0A1Y6HEP7,28.0
A0A2R5EL01,30.0
A0A1N7FPP2,28.0
A0A5M4FIJ0,28.0
A0A7W7IMA6,28.5
A0A1H7Y4F2,29.0
F2NR29,70.0
C1DWD0,68.0
A0A512L9M2,30.0
A0A6A9QMK8,88.0
A0A387FWP3,28.0
A0A1G8BXL6,21.0
A0A1W1XTH8,60.0
A0A7W7N5Z1,30.0
A0A1H6CK75,30.0
A0A1L8CSL8,65.0
A0A1W1X0A8,60.0
A0A917L729,27.0
A0A1M4W5M1,60.0
A0A3N2CWB8,27.0
F2NQM1,70.0
A0A7W9J472,28.0
F2KPH6,75.0
A0A1H6WV47,30.0
A0A318RNX5,28.0
E4TZX6,25.0
A0A177E6G0,65.0
A0A1X1D4K8,28.0
A0A1R1EL07,30.0
Q9WYY2,75.0
A0A8J7SJ32,21.0
A0A1I1SFC2,30.0
E4U8W6,60.0
A0A1I1EUT9,30.0
A0A6A9QP48,88.0
A0A561VGX9,28.0
B0K8P9,65.0
A0A2C8FAL3,30.0
D3FF82,29.0
A0A1X7DEY0,28.0
F2RB61,27.0
A0A1W1XID7,60.0
A0A1W1X651,60.0
A0A177E9R9,65.0
A0A1L8CT10,65.0
A0A7W7N260,29.0
A0A6S6M7A6,30.0
D5DNY4,30.0
Q9WZJ7,75.0
F2KNH3,75.0
B0KAU7,65.0
F2KQD2,75.0
B0KBH7,65.0
A0A1R0KYW7,28.0
A0A1X7GFK3,30.0
A0A1M7ZZG4,30.0
A0A918M8F9,28.0
A0A085GLZ3,30.0
A0A177E6T3,65.0
F2KRA2,75.0
A0A1W1WZJ1,60.0
A0A1M5AQW0,60.0
E4U6N8,60.0
A0A3G5F805,29.0
V4Q527,30.0
A0A3E0AWN5,28.0
F2NMX8,70.0
F2NNN3,70.0
A0A315SFJ7,29.0
A0A7W4ZZR0,26.5
D9S0I1,67.0
A0A199XUY0,24.0
A0A8J7SPN3,21.0
C1DXJ9,68.0
A0A7W8YZC3,28.0
F2NL69,70.0
B0KAK5,65.0
A0A7W5AH47,28.0
A0A7Y9KAI0,27.0
A0A1W1Y6J9,28.0
A0A085GIK3,30.0
A0A1X3H839,30.0
A0A091BKB2,29.0
A0A1C5JKP8,27.0
A0A4R6ZQ57,27.0
A0A7W7R9D1,27.5
A0A4Q7UVN9,28.0
A0A1E5PQ51,27.0
A0A256G033,30.0
E4SCK3,70.0
A0A1M6ZT42,28.0
D9S2Y1,67.0
A0A1H3S684,28.0
F2NK96,70.0
A0A1I2FMQ8,27.0
C1DTN8,68.0
A0A7W9MS20,28.0
A0A1H2LTT8,28.0
D4GFX2,28.66666603088379
F2NPP5,70.0
D9RYN7,67.0
A0A1G7Z3Y3,25.0
A0A4R6IZY1,28.0
A0A8I1K9P3,27.0
A0A064CM20,29.0
A0A0F5V7V8,28.0
A0A7W5CNA0,30.0
A0A095T8D1,28.0
Q9X1F9,75.0
A0A090SWH2,28.0
A0A6A9QE31,88.0
A0A919JCK5,27.0
A0A859QC16,28.0
G7ZDJ8,30.0
A0A1G9CY38,30.0
A0A1I2CU31,27.0
A0A0U5FHJ4,27.0
A0A1M4XDS9,60.0
A0A6A9Q904,88.0
A0A4V2UXN7,30.0
G4HD16,30.0
A0A1H3C8L3,28.0
A0A1G7DV42,30.0
A0A0P9ME31,27.0
A0A4Q7UPL5,28.0
A0A8I0H6Q0,27.0
A0A315SD95,29.0
A0A918APM6,27.33333396911621
A0A7K3Q195,27.0
A0A1H1IC31,30.0
C7P6Q5,85.0
A0A317N2S6,29.0
A0A3G5F3K5,29.0
A0A1G9CCF6,30.0
Q9X150,75.0
A0A1M6STV3,30.0
D3FF85,29.0
A0A0A6VVX9,29.0
A0A3D9BN12,29.0
E4U6N2,60.0
A0A177E9Z5,65.0
A0A4Y8ZFW4,28.0
F2KPI1,75.0
A0A177EAP0,65.0
A0A1I5KL54,28.0
A0A1G7ZIY3,75.0
E4TYD8,25.0
A0A1X1D4S1,28.0
A0A4S5E6Z1,20.0
A0A1H1SKI5,28.0
E4U7Y9,60.0
Q9X1E1,75.0
A0A1G6MS26,28.0
E4U977,60.0
M3EA66,28.0
A0A177E9L3,65.0
A0A091BU63,29.0
F2NM51,70.0
A0A7K3Q3W7,27.0
A0A4Q4KQX3,10.0
A0A1S9GXV3,30.0
A0A1W2C0Y8,28.0
A0A1I3ECR2,30.0
A0A090T7E8,28.0
A0A4Y4AY85,22.5
A0A561W9L9,28.0
A0A1G8EH69,75.0
A0A1Y0IEW2,27.0
F9UHU5,26.0
D3F141,29.0
A0A511Z7R3,30.0
C1DTI7,68.0
A0A101QJT7,27.0
A0A1W1WZ84,60.0
C7P963,85.0
A0A225STA2,29.0
A0A1S1XLP7,27.0
A0A101QIV8,27.0
A0A1X3H487,30.0
A0A2T0R323,28.0
A0A1R1ECJ2,30.0
A0A7W5AH21,28.0
A0A7X0KSR2,28.0
A0A1M4TIX9,60.0
A0A0D6NLG8,30.0
C7P8V9,85.0
Q9WZZ4,75.0
A0A6H9YGF6,28.0
D2QV45,26.0
A0A1H9HEJ7,28.0
A0A4R6IV70,28.0
A0A1I2AVT8,27.0
A0A1H2J6E8,28.0
D5QH23,27.799999237060547
C1DX87,68.0
A0A0B2AE42,28.0
C1DVQ9,68.0
A0A919T813,28.0
Q9WY95,75.0
F6FVY1,28.5
D9S0M9,67.0
F2NR28,70.0
A0A1H3SA00,28.0
I4AIQ0,29.0
A0A250VIA6,26.66666603088379
A0A7W7R2X5,27.5
A0A101QKT3,27.0
D9S0E5,67.0
A0A318RNQ1,28.0
A0A1S1XIC7,27.0
F2NPG5,70.0
C7P7Z6,85.0
A0A1H2NCW1,30.0
A0A1I1XPA8,29.0
A0A1S6RAH2,26.5
A0A0P9KJL5,27.0
E4U496,60.0
D9S351,67.0
A0A387G030,28.0
A0A7Z0LXJ8,22.0
A0A6A9QJH7,88.0
A0A1M7ZX41,30.0
A0A807AI48,27.0
A0A1W1XCE5,60.0
B0KCD8,65.0
A0A1M6UC46,30.0
C7P796,85.0
A0A347UPW4,28.0
D9S3N5,67.0
G4HDQ9,30.0
A0A316F3T5,30.0
F2KRY6,75.0
A0A5C6TXH1,28.0
A0A1W1XUE0,60.0
A0A840EP35,29.0
A0A7W7ISB8,28.5
F2KPS0,75.0
A0A1W1X9I3,60.0
D9RYZ4,67.0
C7P888,85.0
A0A7G5Z8D0,28.0
F2NNY4,70.0
A0A6A9QHX9,88.0
A0A0A6VSE6,29.0
E4U470,60.0
A0A1H2ZSU4,28.0
A0A1W1XDU2,60.0
A0A1H9HL87,30.0
E4U5F8,60.0
A0A5M4FHV6,28.0
A0A1I1QMD9,30.0
A0A1E5PKY8,27.0
A0A2V4VE95,30.0
C7P8Y1,85.0
A0A1H4MF02,29.0
B0KCG4,65.0
F2NNK4,70.0
A0A4V6PVC5,27.0
A0A2N9JEG3,30.0
E4SBJ2,70.0
E4UA16,60.0
F6FV10,28.5
A0A1R0KE17,28.0
A0A1W1XHV6,60.0
H8FN53,26.0
F2NPA5,70.0
F2NKW7,70.0
A0A1R1EAE3,30.0
A0A7Z8Y0Z9,29.0
Q9X202,75.0
A0A0A0B2T7,30.0
A0A1H4XZF2,29.0
F2KNY0,75.0
A0A177E682,65.0
A0A3N2BAN3,30.0
D4GEG1,28.66666603088379
F2NR12,70.0
E4SHB3,70.0
A0A1X3FC34,30.0
A0A0S2GBY9,30.0
A0A6G4AAP0,28.0
F2KMQ2,75.0
A0A7W7GML1,28.0
F2NN13,70.0
A0A0G2ZU64,28.0
A0A1G6MK79,28.0
A0A0F0KF89,27.0
A0A543FUP4,28.0
A0A1I2KK03,27.0
A0A7W9MUK1,28.0
A0A1I2PXC7,27.0
A0A1W1WYL9,60.0
A0A1E5PS77,27.0
A0A1L8CX70,65.0
A0A1L8CT65,65.0
A0A1W1XM73,60.0
A0A6A9QA37,88.0
F7ZA63,21.0
A0A1H3RSE7,28.0
A0A7W4UQQ6,29.5
A0A556ACV5,30.0
A0A1I4ET61,17.0
A0A7X0FJ70,28.0
A0A512MDK1,30.0
A0A1G7YEF4,75.0
A0A3A5JZ36,29.0
A0A1G6C6R1,30.0
F2KRG9,75.0
A0A1Y0I8I2,27.0
A0A1S6RZB2,26.5
A0A1H2FMW8,28.0
A0A917KHR9,27.0
A0A1S6RKK7,26.5
A0A8H2LPP7,22.0
A0A3A5JN63,29.0
A0A1M7FYS5,30.0
A0A1G8DEK9,75.0
C1DVK2,68.0
A0A7W3Y3T9,28.0
C1DUI3,68.0
A0A0D2GAP6,30.0
D9S1X5,67.0
A0A368ZL79,25.0
A0A511CZV6,29.0
C1DWS7,68.0
A0A7D4I5L3,30.0
A0A256GZJ6,28.0
F2KQT4,75.0
A0A1I1K3L3,30.0
A0A1G9TZY2,30.0
A0A6A9QAL7,88.0
A0A840AW02,25.0
E4U4J5,60.0
A0A0Q1AHJ3,30.0
C1DUC6,68.0
A0A1I2C8N3,30.0
Q9X1Y0,75.0
A0A1L8CS43,65.0
A0A1W1XQE6,60.0
A0A918IDU5,28.0
A0A1W1XG42,60.0
C8XH91,27.5
A0A8I0H4V4,27.0
A0A8E3B4G4,26.5
A0A0F5V719,28.0
A0A1M5AH12,60.0
A0A1I2DZX7,30.0
A0A4V1P6U3,28.0
A0A511ULL9,29.0
A0A1M5AU01,60.0
A0A1H7EGW0,30.0
A0A6A9QPI4,88.0
A0A0P9C716,30.0
A0A1G9VWS6,30.0
A0A3N9UFR1,30.0
A0A6P2PLX3,30.0
F2NQA3,70.0
A0A7D4HU33,30.0
A0A919WBD6,28.0
D9RXN3,67.0
A0A1Y0IGL2,27.0
F2KSQ1,75.0
A0A1C5K315,27.0
A0A6A9QFB2,88.0
A0A7X6S4J2,26.0
A0A427TWK7,20.0
A0A1H2R6V2,30.0
A0A4R1HJR0,28.0
A0A1G6SE87,29.0
A0A1W1XIY7,60.0
A0A1W1XMT4,60.0
A0A7W9DVN8,28.0
A0A841Z7A7,30.0
E4U7M5,60.0
A0A316ELR5,30.0
A0A4S3KRE6,25.0
A0A1C5IJZ2,28.0
A0A177E6U0,65.0
A0A6P0UFK9,28.0
A0A0F4JIA5,27.0
F2KNT0,75.0
A0A1I2D1W5,30.0
A0A1W2CFW2,28.0
F2RDW2,27.0
A0A1I2J7A8,30.0
A0A8J3AUK4,28.0
F7ZGI5,21.0
A0A7X4Y8C1,28.0
A0A1W1XSN4,60.0
Q9X078,75.0
P56866,75.0
F2KPS5,75.0
A0A177E6Y6,65.0
A0A1X1CK84,28.0
A0A1I2KX23,27.0
A0A512M3V9,30.0
A0A7W4ZPD2,26.5
A0A1G6WZ71,29.0
F2NPY4,70.0
C8XIB2,27.5
C7P9K4,85.0
C7P810,85.0
A0A3N9UJW6,30.0
E4SBQ7,70.0
A0A1I3ACS9,30.0
F9UBJ7,26.0
A0A6A9QKF7,88.0
E4U4E5,60.0
A0A6G4AV36,28.0
A0A6A9QLI8,88.0
A0A511T4Y7,28.0
A0A177E7U5,65.0
A0A7W8Z720,28.0
A0A177E6Q3,65.0
D2QM39,26.0
A0A6S6M3V5,30.0
A0A0A2UU64,30.0
A0A1G8WIE9,30.0
A0A3A9Z208,29.0
E4U9P6,60.0
C1DT40,68.0
A0A561SKR3,28.0
A0A1W1XAS6,60.0
E4SE52,70.0
A0A2T3LEP8,25.5
A0A1L8CYI8,65.0
A0A0M8MLT5,27.0
I4ANR8,29.0
C1DVY2,68.0
Q9WZQ6,75.0
D9S224,67.0
A0A7G7BQI2,27.0
E4U502,60.0
A0A4S3PK04,30.0
A0A4S5E6Z3,20.0
A0A8I0H4U6,27.0
A0A6A9QF20,88.0
A0A1S6J9R8,27.0
A0A077LT07,28.0
D9S342,67.0
A0A1H8NE57,28.0
F2NQC0,70.0
C1DX95,68.0
A0A1R1ESK1,30.0
A0A7W9SLN5,30.0
A0A840ZIN8,27.5
A0A1W1X4T4,60.0
A0A7X5BQC2,28.0
A0A1L8CRS1,65.0
A0A7D4I4X0,30.0
A0A0S2G105,30.0
A0A920BP28,28.0
A0A3A5JSG5,29.0
A0A1I4EUZ1,17.0
A0A1I1M7Z4,29.0
A0A1H5UY74,20.0
A0A7W7IJA7,29.0
A0A1T5A054,20.0
A0A1W1XUD0,60.0
E3HBN8,30.0
A0A512M514,30.0
A0A2T0UGN6,29.0
A0A1I6AMT7,28.0
A0A1H8HCJ3,30.0
A0A1L8CTC6,65.0
A0A0U4YAT1,30.0
A0A4S5E9W7,20.0
A0A1G6UR90,29.0
C7P918,85.0
A0A1W1XWP5,60.0
A0A7W9MWH0,28.0
A0A1G8T2F2,30.0
A0A841DTE8,29.0
A0A0G2ZHM2,28.0
A0A6A9QFD4,88.0
D9RXM6,67.0
E4SE72,70.0
A0A7W6LGS0,30.0
A0A1M5AR01,60.0
A0A366B1G3,20.0
A0A177E513,65.0
Q9WZG3,75.0
A0A0A0N6Q1,27.0
A0A510V5T3,29.0
A0A542EWX8,29.0
A0A0A2MG29,29.0
A0A511Z5W7,30.0
A0A1L8CUX2,65.0
A0A7W7IYB1,30.0
F2NKE0,70.0
A0A1C5GZD1,28.0
A0A1U7CNE5,28.0
A0A1H4EYI7,27.0
A0A327ZHW0,28.0
A0A2K8NWY5,23.0
F2KSA3,75.0
A0A2T3J4L6,28.0
A0A1L3Q2J5,30.0
C7P8A0,85.0
F2NQ68,70.0
A0A1L8CXJ0,65.0
A0A4Y4AT29,22.5
A0A3A9Z1V8,29.0
A0A7I9ZPW9,28.0
A0A1H2PAL9,30.0
A0A4Y4CYU8,27.0
A0A0M4LJS8,30.0
D2QVJ1,26.0
H8FRJ4,26.0
A0A5D4T399,30.0
A0A918N3U6,28.0
A0A7W7R1Y3,27.5
D9S294,67.0
K6X683,28.0
A0A7W6LK52,30.0
A0A256GQY6,30.0
A0A1H2MWY0,30.0
A0A511D4Q0,29.0
A0A1M6PC05,28.0
A0A1H5S087,30.0
A0A7W8Z297,28.0
A0A0F4ISX7,27.0
A0A5C6ZY12,22.0
A0A4S3PRW8,30.0
A0A1W1XPI3,60.0
